pct,month,address5,total_pericyazine,list_size,pericyazine_per_1000
03Q,2016-07-01,0.0,14.0,94861,1.3222321552445229
03Q,2016-08-01,0.0,14.0,103278,1.3103719206455227
03Q,2016-09-01,0.0,14.0,103278,1.3103719206455229
03Q,2016-10-01,0.0,10.0,103163,0.7114001786564554
03Q,2016-11-01,0.0,16.0,103163,1.2501835017080083
03Q,2016-12-01,0.0,9.0,84324,0.6583188049105029
03Q,2017-01-01,0.0,11.0,107587,0.7543589386192601
03Q,2017-02-01,0.0,9.0,99147,0.48215921203400286
03Q,2017-03-01,0.0,12.0,107587,0.7368788815719467
03Q,2017-04-01,0.0,9.0,99594,0.4814112907034099
03Q,2017-05-01,0.0,13.0,100020,0.647033397639565
03Q,2017-06-01,0.0,11.0,100133,0.5462113037169729
03Q,2017-07-01,0.0,8.0,80816,0.5346452497018845
03Q,2017-08-01,0.0,12.0,100454,0.6615931855618954
03Q,2017-09-01,0.0,10.0,108741,0.5974415776048035
03Q,2017-10-01,0.0,11.0,108686,0.6503727326842923
03Q,2017-11-01,0.0,11.0,116857,0.7216636405112242
03Q,2017-12-01,0.0,12.0,117032,0.8895529014820103
03Q,2018-01-01,0.0,14.0,108543,0.9916226679652922
03Q,2018-02-01,0.0,12.0,51297,1.1655356566097956
03Q,2018-03-01,0.0,20.0,100641,1.4818073725940444
03Q,2018-04-01,0.0,26.0,108666,2.24631526595728
03Q,2018-05-01,0.0,22.0,108796,1.7556577244030545
03Q,2018-06-01,0.0,18.0,109025,1.159336945244546
03Q,2018-07-01,0.0,22.0,109092,1.329818832244815
03Q,2018-08-01,0.0,17.0,109220,1.171385029313407
03Q,2018-09-01,0.0,16.0,109433,1.086573277808392
03Q,2018-10-01,0.0,22.0,109633,1.318598028214665
03Q,2018-11-01,0.0,17.0,109811,1.231407766935147
03Q,2018-12-01,0.0,17.0,109960,0.9685126016762413
03Q,2019-01-01,0.0,21.0,110041,1.38061626821467
03Q,2019-02-01,0.0,15.0,110258,0.9907924248380279
03Q,2019-03-01,0.0,16.0,91196,1.0707331066410646
03Q,2019-04-01,0.0,16.0,110547,1.0365508076400687
03Q,2019-05-01,0.0,16.0,110577,1.2848981159092219
03Q,2019-06-01,0.0,15.0,110601,1.1663800343922222
03R,2018-03-01,0.0,1.0,5880,0.17006802721088435
03R,2018-06-01,0.0,1.0,5907,0.16929067208396817
03R,2018-07-01,0.0,1.0,11310,0.08841732979664015
03R,2018-08-01,0.0,1.0,11318,0.08835483300936561
03R,2018-09-01,0.0,2.0,33885,0.132336788045362
03R,2018-10-01,0.0,2.0,11405,0.17536168347216136
03R,2018-11-01,0.0,1.0,11412,0.08762705923589205
03R,2018-12-01,0.0,1.0,11435,0.08745080891998251
03R,2019-01-01,0.0,1.0,11433,0.08746610688358261
03R,2019-02-01,0.0,1.0,11446,0.08736676568233444
03R,2019-03-01,0.0,1.0,11449,0.08734387282732117
03R,2019-04-01,0.0,1.0,11444,0.08738203425375742
03R,2019-05-01,0.0,2.0,11458,0.17455053237912377
03T,2014-07-01,0.0,1.0,11641,0.08590327291469806
03T,2014-09-01,0.0,2.0,11641,0.1718065458293961
03T,2014-11-01,0.0,2.0,11577,0.1727563272004837
03T,2015-02-01,0.0,1.0,11520,0.08680555555555555
03T,2015-03-01,0.0,1.0,11520,0.08680555555555555
03T,2015-04-01,0.0,1.0,11523,0.08678295582747549
03T,2015-05-01,0.0,1.0,13795,0.07249003262051468
03T,2015-07-01,0.0,3.0,25382,0.23112246750365828
03T,2015-08-01,0.0,2.0,17363,0.25823429493619543
03T,2015-09-01,0.0,2.0,11533,0.17341541663053844
03T,2015-10-01,0.0,2.0,25486,0.1584200856727817
03T,2015-11-01,0.0,4.0,21655,0.3827012361031533
03T,2015-12-01,0.0,6.0,21655,0.5799398948802736
03T,2016-01-01,0.0,4.0,15875,0.4702616977489634
03T,2016-02-01,0.0,2.0,10165,0.19675356615838663
03T,2016-03-01,0.0,1.0,10165,0.09837678307919331
03T,2016-04-01,0.0,3.0,10162,0.295217476874631
03T,2016-05-01,0.0,2.0,10162,0.196811651249754
03T,2016-06-01,0.0,2.0,10162,0.196811651249754
03T,2016-07-01,0.0,3.0,16081,0.3660117732759868
03T,2016-08-01,0.0,3.0,16081,0.4375883713630443
03T,2016-09-01,0.0,2.0,16081,0.267866714879677
03T,2016-10-01,0.0,1.0,5891,0.16975046681378372
03T,2016-11-01,0.0,1.0,11462,0.08724480893386843
03T,2016-12-01,0.0,3.0,39597,0.30195121892334
03T,2017-01-01,0.0,2.0,17405,0.2561569806508098
03T,2017-02-01,0.0,2.0,17405,0.2561569806508098
03T,2017-03-01,0.0,3.0,39538,0.30133838398519736
03T,2017-04-01,0.0,1.0,11562,0.0864902266043937
03T,2017-05-01,0.0,1.0,11566,0.08646031471554558
03T,2017-06-01,0.0,4.0,26653,0.45104988096019893
03T,2017-07-01,0.0,1.0,11634,0.08595495960116899
03T,2017-08-01,0.0,4.0,28549,0.4323931228086282
03T,2017-09-01,0.0,3.0,16930,0.35090151770479816
03T,2017-10-01,0.0,1.0,11659,0.08577064928381509
03T,2017-11-01,0.0,3.0,28610,0.34590243029198914
03T,2017-12-01,0.0,2.0,25802,0.15633463588162486
03T,2018-01-01,0.0,3.0,19706,0.29576982325294765
03T,2018-02-01,0.0,1.0,8197,0.1219958521410272
03T,2018-03-01,0.0,2.0,20049,0.20629239867507781
03T,2018-04-01,0.0,2.0,20064,0.20621654280741028
03T,2018-05-01,0.0,2.0,20103,0.20594023297481862
03T,2018-06-01,0.0,2.0,20150,0.20551572590525724
03T,2018-07-01,0.0,2.0,8214,0.24348672997321646
03T,2018-08-01,0.0,1.0,11968,0.08355614973262032
03T,2018-09-01,0.0,1.0,12002,0.08331944675887352
03T,2018-11-01,0.0,1.0,12043,0.08303578842481109
03T,2019-01-01,0.0,1.0,12091,0.08270614506657845
03T,2019-02-01,0.0,1.0,12145,0.08233841086867023
03T,2019-03-01,0.0,1.0,12188,0.08204791598293402
03T,2019-04-01,0.0,1.0,12238,0.08171269815329302
03T,2019-05-01,0.0,1.0,12286,0.08139345596614032
03T,2019-06-01,0.0,1.0,12335,0.08107012565869477
03V,2014-10-01,0.0,1.0,47540,0.02103491796381994
03V,2015-01-01,0.0,1.0,47668,0.020978434169673578
03V,2015-02-01,0.0,2.0,47668,0.041956868339347156
03V,2015-03-01,0.0,1.0,47668,0.020978434169673578
03V,2015-04-01,0.0,2.0,56922,0.12910728182307377
03V,2015-05-01,0.0,3.0,56922,0.23723876971234711
03V,2015-06-01,0.0,2.0,56922,0.12910728182307377
03V,2015-07-01,0.0,1.0,9310,0.10741138560687433
03V,2015-08-01,0.0,1.0,9310,0.10741138560687433
03V,2015-09-01,0.0,2.0,9310,0.21482277121374865
03V,2015-10-01,0.0,1.0,9422,0.10613457864572277
03V,2015-11-01,0.0,2.0,9422,0.21226915729144555
03V,2015-12-01,0.0,1.0,9422,0.10613457864572277
03V,2016-01-01,0.0,1.0,9499,0.10527423939362039
03V,2016-02-01,0.0,1.0,9499,0.10527423939362039
03V,2016-03-01,0.0,1.0,9499,0.10527423939362039
03V,2016-04-01,0.0,1.0,9556,0.10464629552113855
03V,2016-05-01,0.0,1.0,9556,0.10464629552113855
03V,2016-06-01,0.0,2.0,9556,0.2092925910422771
03V,2016-07-01,0.0,1.0,9634,0.10379904504878555
03V,2016-08-01,0.0,1.0,9634,0.10379904504878555
03V,2016-09-01,0.0,1.0,9634,0.10379904504878555
03V,2016-11-01,0.0,2.0,9642,0.20742584526031943
03V,2016-12-01,0.0,1.0,9642,0.10371292263015972
03V,2017-01-01,0.0,1.0,9785,0.10219724067450178
03V,2017-02-01,0.0,1.0,9785,0.10219724067450178
03V,2017-03-01,0.0,1.0,9785,0.10219724067450178
03V,2017-04-01,0.0,1.0,9917,0.10083694665725522
03V,2017-05-01,0.0,2.0,9911,0.20179598425991324
03V,2017-06-01,0.0,1.0,9964,0.10036130068245686
03V,2017-07-01,0.0,2.0,9986,0.2002803925495694
03V,2017-08-01,0.0,1.0,10006,0.09994003597841296
03V,2017-09-01,0.0,1.0,10036,0.09964129135113592
03V,2017-10-01,0.0,1.0,10061,0.09939369843951894
03V,2017-11-01,0.0,2.0,10081,0.19839301656581687
03V,2017-12-01,0.0,1.0,10111,0.09890218573830482
03V,2018-01-01,0.0,1.0,10118,0.09883376161296699
03V,2018-02-01,0.0,2.0,10179,0.19648295510364477
03V,2018-03-01,0.0,1.0,10216,0.09788566953797964
03V,2018-04-01,0.0,1.0,10236,0.0976944118796405
03V,2018-05-01,0.0,2.0,10310,0.19398642095053345
03V,2018-06-01,0.0,1.0,10341,0.09670244657189828
03V,2018-07-01,0.0,1.0,10371,0.09642271719217047
03V,2018-08-01,0.0,1.0,10391,0.096237128284092
03V,2018-09-01,0.0,1.0,10441,0.09577626664112633
03V,2018-10-01,0.0,1.0,10512,0.09512937595129375
03V,2018-11-01,0.0,1.0,10530,0.09496676163342829
03V,2019-01-01,0.0,1.0,10632,0.09405568096313018
03W,2018-05-01,0.0,1.0,16000,0.0625
03W,2018-06-01,0.0,1.0,15977,0.06258997308631156
03W,2018-07-01,0.0,1.0,15979,0.06258213905751299
03W,2019-01-01,0.0,2.0,16132,0.12397718819737169
03W,2019-04-01,0.0,1.0,16083,0.06217745445501461
03W,2019-05-01,0.0,1.0,24817,0.04029495910061651
03W,2019-06-01,0.0,1.0,16056,0.06228201295465869
04C,2014-07-01,0.0,5.0,3389,1.475361463558572
04C,2014-08-01,0.0,1.0,3389,0.29507229271171437
04C,2014-09-01,0.0,1.0,3389,0.29507229271171437
04C,2014-11-01,0.0,1.0,3427,0.29180040852057193
04C,2014-12-01,0.0,2.0,3427,0.5836008170411439
04C,2015-02-01,0.0,2.0,3475,0.5755395683453237
04C,2015-04-01,0.0,1.0,3557,0.281135788585887
04C,2015-06-01,0.0,2.0,3557,0.562271577171774
04C,2015-07-01,0.0,1.0,3574,0.2797985450475658
04C,2015-08-01,0.0,1.0,3574,0.2797985450475658
04C,2015-10-01,0.0,2.0,3592,0.5567928730512249
04C,2015-11-01,0.0,1.0,3592,0.27839643652561247
04C,2015-12-01,0.0,1.0,3592,0.27839643652561247
04C,2016-01-01,0.0,1.0,3616,0.27654867256637167
04C,2016-07-01,0.0,1.0,5168,0.19349845201238391
04C,2016-10-01,0.0,1.0,7312,0.13676148796498905
04C,2017-01-01,0.0,1.0,6905,0.1448225923244026
04C,2017-03-01,0.0,1.0,6905,0.1448225923244026
04C,2017-04-01,0.0,3.0,8125,1.7828452069471767
04C,2017-05-01,0.0,1.0,1220,0.819672131147541
04C,2017-06-01,0.0,2.0,1233,1.6220600162206003
04C,2017-07-01,0.0,3.0,1255,2.390438247011952
04C,2017-08-01,0.0,4.0,10195,2.487253920622747
04C,2017-09-01,0.0,4.0,8942,0.44732721986132856
04C,2017-10-01,0.0,4.0,8960,0.4464285714285714
04C,2017-11-01,0.0,4.0,8975,0.4456824512534819
04C,2017-12-01,0.0,4.0,8951,0.44687744386102113
04C,2018-01-01,0.0,5.0,10185,1.2566439734919594
04C,2018-02-01,0.0,6.0,10137,2.868866996114846
04C,2018-03-01,0.0,5.0,10090,1.321253081816462
04C,2018-04-01,0.0,6.0,10078,1.456942855262968
04C,2018-05-01,0.0,5.0,10025,2.1855591539669588
04C,2018-06-01,0.0,4.0,8957,0.4465780953444234
04C,2018-07-01,0.0,4.0,8967,0.4460800713728114
04C,2018-08-01,0.0,4.0,8959,0.4464784016073223
04C,2018-09-01,0.0,4.0,8982,0.44533511467379205
04C,2018-10-01,0.0,2.0,8981,0.2226923505177597
04C,2018-11-01,0.0,3.0,8992,0.33362989323843417
04C,2018-12-01,0.0,4.0,30689,0.3803150759827107
04C,2019-01-01,0.0,4.0,8986,0.4451368795904741
04C,2019-02-01,0.0,6.0,31317,0.6012618200314155
04C,2019-03-01,0.0,3.0,26745,0.2788779166801968
04C,2019-04-01,0.0,1.0,8986,0.11128421989761852
04C,2019-05-01,0.0,1.0,8981,0.11134617525887985
04C,2019-06-01,0.0,1.0,8996,0.11116051578479325
04D,2014-07-01,0.0,2.0,9138,0.6245745265454425
04D,2014-08-01,0.0,3.0,9138,1.1076663139850562
04D,2014-09-01,0.0,2.0,17315,0.23243701111375115
04D,2014-10-01,0.0,3.0,18624,0.7287557159431741
04D,2014-11-01,0.0,4.0,9233,1.2445415671222124
04D,2014-12-01,0.0,4.0,26616,0.8538808410682992
04D,2015-01-01,0.0,3.0,18694,0.7210780638486839
04D,2015-02-01,0.0,1.0,7176,0.13935340022296544
04D,2015-03-01,0.0,4.0,18694,0.8604314640716493
04D,2015-04-01,0.0,3.0,17325,0.7424432340130669
04D,2015-05-01,0.0,2.0,16562,0.24568006495257577
04D,2015-06-01,0.0,4.0,18751,1.2028414832837206
04D,2015-07-01,0.0,4.0,26890,0.8434917342994819
04D,2015-08-01,0.0,2.0,9346,0.6139900517319138
04D,2015-09-01,0.0,3.0,18828,0.7194530342250587
04D,2015-10-01,0.0,2.0,9387,0.607483088905574
04D,2015-11-01,0.0,4.0,18895,0.8504366812046957
04D,2015-12-01,0.0,4.0,26865,0.837631186006265
04D,2016-01-01,0.0,5.0,36827,0.9353725244374381
04D,2016-02-01,0.0,2.0,9387,0.6066782301980342
04D,2016-03-01,0.0,6.0,28261,1.0635418177941198
04D,2016-04-01,0.0,4.0,26111,0.8445432827281917
04D,2016-05-01,0.0,3.0,17975,0.721632761587582
04D,2016-06-01,0.0,3.0,17975,0.721632761587582
04D,2016-07-01,0.0,1.0,7205,0.13879250520471895
04D,2016-08-01,0.0,4.0,17580,1.1843827137320317
04D,2016-09-01,0.0,3.0,18000,0.7165611247953301
04D,2016-10-01,0.0,4.0,25070,0.5017418700723376
04D,2016-11-01,0.0,4.0,27238,0.8242039774137441
04D,2016-12-01,0.0,6.0,35446,1.4072909486343335
04D,2017-01-01,0.0,2.0,16047,0.25247633547662096
04D,2017-02-01,0.0,4.0,27521,0.8075758392639147
04D,2017-03-01,0.0,7.0,27578,1.1080213552053935
04D,2017-04-01,0.0,4.0,29891,0.729778549757281
04D,2017-05-01,0.0,6.0,40982,0.9160896428868801
04D,2017-06-01,0.0,7.0,42096,0.9901434509057324
04D,2017-07-01,0.0,7.0,32257,1.0809957123344747
04D,2017-08-01,0.0,4.0,39998,0.4010031114181286
04D,2017-09-01,0.0,3.0,19779,0.3005821987875928
04D,2017-10-01,0.0,2.0,17951,0.22382402860359116
04D,2017-11-01,0.0,3.0,29590,0.3045680218372049
04D,2017-12-01,0.0,3.0,20166,0.3020258668761091
04D,2018-01-01,0.0,3.0,20253,0.3010068111693447
04D,2018-02-01,0.0,5.0,28725,0.5216755600942993
04D,2018-03-01,0.0,3.0,20409,0.29964029493831834
04D,2018-04-01,0.0,4.0,20489,0.3916981405780137
04D,2018-05-01,0.0,2.0,9642,0.20742584526031943
04D,2018-06-01,0.0,3.0,30648,0.29935470565470135
04D,2018-07-01,0.0,4.0,22376,0.3576144190338325
04D,2018-08-01,0.0,3.0,22333,0.267688048889235
04D,2018-09-01,0.0,4.0,30853,0.38571751218919975
04D,2018-10-01,0.0,4.0,22460,0.35580979381523414
04D,2018-11-01,0.0,3.0,22479,0.2672236896995064
04D,2018-12-01,0.0,3.0,30918,0.2970965314463579
04D,2019-01-01,0.0,3.0,22623,0.26548892095482973
04D,2019-02-01,0.0,4.0,35902,0.5002703724159157
04D,2019-03-01,0.0,2.0,22696,0.1762439111362918
04D,2019-04-01,0.0,3.0,31079,0.2958549414167172
04D,2019-05-01,0.0,3.0,22758,0.2640427361834008
04D,2019-06-01,0.0,3.0,22760,0.26406715103250317
04E,2014-07-01,0.0,5.0,14066,0.3554670837480449
04E,2014-08-01,0.0,4.0,23393,0.3204958608417293
04E,2014-09-01,0.0,6.0,23393,0.5349270820275339
04E,2014-10-01,0.0,4.0,23379,0.32091477456713746
04E,2014-11-01,0.0,1.0,13998,0.07143877696813832
04E,2014-12-01,0.0,2.0,23379,0.17803722063086086
04E,2015-01-01,0.0,3.0,23433,0.24887741945179312
04E,2015-02-01,0.0,4.0,23433,0.35498947378116497
04E,2015-03-01,0.0,5.0,23433,0.4263721563423756
04E,2015-04-01,0.0,3.0,23456,0.24860912624440623
04E,2015-05-01,0.0,3.0,23456,0.24860912624440623
04E,2015-06-01,0.0,2.0,13999,0.14286734766769058
04E,2015-07-01,0.0,3.0,23428,0.24883937817957807
04E,2015-08-01,0.0,4.0,23428,0.3207766488795277
04E,2015-09-01,0.0,3.0,23428,0.24883937817957807
04E,2015-10-01,0.0,3.0,23382,0.24929482971964773
04E,2015-11-01,0.0,4.0,23382,0.35378803766113154
04E,2015-12-01,0.0,3.0,23382,0.24929482971964773
04E,2016-01-01,0.0,3.0,23407,0.24901668613158284
04E,2016-02-01,0.0,3.0,23407,0.24901668613158284
04E,2016-03-01,0.0,4.0,23407,0.3215067187520975
04E,2016-04-01,0.0,3.0,23365,0.24945121111054486
04E,2016-05-01,0.0,3.0,27148,0.44074566264461745
04E,2016-06-01,0.0,3.0,23365,0.24945121111054486
04E,2016-07-01,0.0,3.0,23313,0.2500130029777008
04E,2016-08-01,0.0,3.0,23313,0.2500130029777008
04E,2016-09-01,0.0,3.0,23313,0.2500130029777008
04E,2016-10-01,0.0,5.0,23316,0.4264742109818336
04E,2016-11-01,0.0,3.0,23316,0.24998019778956465
04E,2016-12-01,0.0,3.0,23316,0.24998019778956465
04E,2017-01-01,0.0,3.0,23169,0.2516065051276319
04E,2017-02-01,0.0,3.0,23169,0.2516065051276319
04E,2017-03-01,0.0,4.0,23169,0.3261277064093966
04E,2017-04-01,0.0,3.0,23237,0.2509198143243429
04E,2017-05-01,0.0,4.0,23218,0.3525908858323605
04E,2017-06-01,0.0,4.0,23259,0.3518428158897716
04E,2017-07-01,0.0,3.0,23281,0.2504958461193024
04E,2017-08-01,0.0,4.0,23269,0.3256362634557936
04E,2017-09-01,0.0,4.0,23307,0.3252594815361006
04E,2017-10-01,0.0,3.0,23278,0.25060793612992505
04E,2017-11-01,0.0,3.0,23306,0.2503500917400878
04E,2017-12-01,0.0,3.0,23348,0.24992259340859732
04E,2018-01-01,0.0,3.0,23336,0.250069224143465
04E,2018-02-01,0.0,2.0,13255,0.15088645794039984
04E,2018-03-01,0.0,2.0,13219,0.1512973749905439
04E,2018-04-01,0.0,2.0,13197,0.15154959460483441
04E,2018-10-01,0.0,1.0,15233,0.06564695069914002
04E,2018-12-01,0.0,3.0,27444,0.2218516302594815
04E,2019-01-01,0.0,4.0,13182,0.3034440904263389
04E,2019-02-01,0.0,4.0,13194,0.3031681067151736
04E,2019-03-01,0.0,4.0,13194,0.3031681067151736
04E,2019-04-01,0.0,4.0,13203,0.3029614481557222
04E,2019-05-01,0.0,5.0,31852,0.8449072288748435
04E,2019-06-01,0.0,4.0,3197,1.2511729746637474
04F,2014-07-01,0.0,1.0,12186,0.08206138191367142
04F,2015-12-01,0.0,1.0,5741,0.17418568193694478
04G,2014-07-01,0.0,9.0,47460,0.8163805980136731
04G,2014-08-01,0.0,4.0,43236,0.2834705883959696
04G,2014-09-01,0.0,3.0,40417,0.23001118929114805
04G,2014-10-01,0.0,3.0,35341,0.3656396320218517
04G,2014-11-01,0.0,2.0,29468,0.13940543638152156
04G,2014-12-01,0.0,5.0,33711,0.5144931730222937
04G,2015-01-01,0.0,3.0,26361,0.2239164252982574
04G,2015-02-01,0.0,4.0,43488,0.28230376692259324
04G,2015-03-01,0.0,5.0,47714,0.5189341502638143
04G,2015-04-01,0.0,3.0,31127,0.2014149400582063
04G,2015-05-01,0.0,6.0,47736,0.591452643350889
04G,2015-06-01,0.0,6.0,43532,0.42094249123821914
04G,2015-07-01,0.0,6.0,47848,0.5916318125100567
04G,2015-08-01,0.0,5.0,55072,0.36883133721422207
04G,2015-09-01,0.0,7.0,47848,0.8394712180229449
04G,2015-10-01,0.0,6.0,47795,0.6033356915884269
04G,2015-11-01,0.0,4.0,50093,0.236338924658898
04G,2015-12-01,0.0,5.0,54231,0.4780015636149154
04G,2016-01-01,0.0,7.0,54199,0.6179063261910017
04G,2016-02-01,0.0,5.0,54199,0.47946499337009374
04G,2016-03-01,0.0,6.0,50087,0.334107330962081
04G,2016-04-01,0.0,5.0,54373,0.4783433413396563
04G,2016-05-01,0.0,4.0,48916,0.24522118904361517
04G,2016-06-01,0.0,5.0,55556,0.42419740086632096
04G,2016-07-01,0.0,5.0,61685,0.3237222783677165
04G,2016-08-01,0.0,4.0,50450,0.23471471272463684
04G,2016-09-01,0.0,9.0,59891,0.8825491270480945
04G,2016-10-01,0.0,4.0,50446,0.23475046954681972
04G,2016-11-01,0.0,6.0,59880,0.6661051541597434
04G,2016-12-01,0.0,4.0,50446,0.23475046954681972
04G,2017-01-01,0.0,7.0,56010,0.5160319197720874
04G,2017-02-01,0.0,5.0,50587,0.3138300057840369
04G,2017-03-01,0.0,6.0,54672,0.5586280473997041
04G,2017-04-01,0.0,4.0,38137,0.21101985674885182
04G,2017-05-01,0.0,7.0,60374,0.4964756703804526
04G,2017-06-01,0.0,6.0,70894,0.4329522496587299
04G,2017-07-01,0.0,6.0,60531,0.41587164481809946
04G,2017-08-01,0.0,5.0,33221,0.3040533120111868
04G,2017-09-01,0.0,8.0,90863,0.5231226391423567
04G,2017-10-01,0.0,9.0,88989,0.6183014610634098
04G,2017-11-01,0.0,10.0,91993,0.6579881431379454
04G,2017-12-01,0.0,3.0,46616,0.20715869905808476
04G,2018-01-01,0.0,4.0,58703,0.29348536421896737
04G,2018-02-01,0.0,6.0,64274,0.3876729851277336
04G,2018-03-01,0.0,8.0,73913,0.5649797871941747
04G,2018-04-01,0.0,6.0,53277,0.46784324659009746
04G,2018-05-01,0.0,4.0,35288,0.33609156432464377
04G,2018-06-01,0.0,4.0,43859,0.2658719010550016
04G,2018-07-01,0.0,8.0,74229,0.5421968092127217
04G,2018-08-01,0.0,6.0,35440,0.48933355182067534
04G,2018-09-01,0.0,5.0,43278,0.34535101079958513
04G,2018-10-01,0.0,8.0,53728,0.618183601133881
04G,2018-11-01,0.0,7.0,53647,0.5197516737572346
04G,2018-12-01,0.0,2.0,22234,0.1837587649579523
04G,2019-01-01,0.0,3.0,42532,0.21921603938118922
04G,2019-02-01,0.0,4.0,53717,0.31376614797376495
04G,2019-03-01,0.0,3.0,40367,0.23901776618203502
04G,2019-04-01,0.0,4.0,40390,0.2939379055956809
04G,2019-05-01,0.0,2.0,30896,0.133596208607401
04G,2019-06-01,0.0,3.0,40421,0.23876059473143071
04H,2014-07-01,0.0,1.0,14114,0.07085163667280714
04H,2014-08-01,0.0,1.0,14114,0.07085163667280714
04H,2014-09-01,0.0,1.0,14114,0.07085163667280714
04H,2014-10-01,0.0,2.0,14094,0.14190435646374344
04H,2014-11-01,0.0,1.0,14094,0.07095217823187172
04H,2014-12-01,0.0,1.0,14094,0.07095217823187172
04H,2015-01-01,0.0,2.0,31976,0.12693590151412745
04H,2015-02-01,0.0,2.0,31976,0.12693590151412745
04H,2015-04-01,0.0,1.0,14034,0.07125552230297848
04H,2015-06-01,0.0,2.0,14034,0.14251104460595695
04H,2015-07-01,0.0,1.0,14015,0.07135212272565108
04H,2015-08-01,0.0,2.0,25773,0.15640060035790146
04H,2015-09-01,0.0,1.0,14015,0.07135212272565108
04H,2015-10-01,0.0,2.0,25822,0.15612601428702372
04H,2015-11-01,0.0,4.0,25822,0.32604954869653946
04H,2015-12-01,0.0,2.0,14052,0.14232849416453175
04H,2016-01-01,0.0,1.0,14073,0.07105805443046968
04H,2016-02-01,0.0,1.0,14073,0.07105805443046968
04H,2016-03-01,0.0,1.0,14073,0.07105805443046968
04H,2016-04-01,0.0,1.0,14113,0.07085665698292355
04H,2016-05-01,0.0,1.0,14113,0.07085665698292355
04H,2016-06-01,0.0,1.0,14113,0.07085665698292355
04H,2016-07-01,0.0,1.0,14104,0.07090187180941578
04H,2016-08-01,0.0,1.0,14104,0.07090187180941578
04H,2016-09-01,0.0,1.0,14104,0.07090187180941578
04H,2016-10-01,0.0,1.0,14093,0.0709572128006812
04H,2016-12-01,0.0,2.0,14093,0.1419144256013624
04H,2017-01-01,0.0,1.0,14159,0.07062645667066883
04H,2017-02-01,0.0,2.0,14159,0.14125291334133766
04H,2017-03-01,0.0,1.0,14159,0.07062645667066883
04H,2017-04-01,0.0,1.0,14213,0.07035812284528248
04H,2017-05-01,0.0,1.0,14240,0.0702247191011236
04H,2017-06-01,0.0,1.0,14283,0.07001330252748023
04H,2017-07-01,0.0,1.0,14284,0.07000840100812097
04H,2017-08-01,0.0,1.0,14253,0.07016066792955869
04H,2017-09-01,0.0,1.0,14257,0.07014098337658693
04H,2017-10-01,0.0,1.0,14245,0.0702000702000702
04H,2017-11-01,0.0,1.0,14219,0.07032843378577959
04H,2017-12-01,0.0,2.0,14243,0.14041985536754897
04H,2018-02-01,0.0,2.0,19736,0.2514191404082012
04H,2018-03-01,0.0,2.0,19716,0.25174123896501355
04H,2018-04-01,0.0,2.0,19722,0.2515163418030822
04H,2018-05-01,0.0,1.0,5533,0.1807337791433219
04H,2018-06-01,0.0,2.0,19729,0.2510654469807398
04H,2018-07-01,0.0,4.0,19724,0.5012440886412204
04H,2018-08-01,0.0,2.0,19707,0.25024235680834445
04H,2018-09-01,0.0,1.0,14094,0.07095217823187172
04H,2018-10-01,0.0,3.0,19647,0.42862626674267695
04H,2018-11-01,0.0,2.0,19638,0.24927279567856073
04H,2018-12-01,0.0,1.0,5661,0.17664723547076489
04H,2019-01-01,0.0,1.0,5706,0.1752541184717841
04H,2019-02-01,0.0,1.0,5750,0.1739130434782609
04H,2019-03-01,0.0,1.0,5782,0.17295053614666206
04H,2019-04-01,0.0,2.0,5796,0.3450655624568668
04H,2019-05-01,0.0,1.0,5815,0.17196904557179707
04H,2019-06-01,0.0,1.0,5816,0.171939477303989
04K,2014-07-01,0.0,3.0,14613,0.40234964048058053
04K,2014-08-01,0.0,2.0,14613,0.2754138699804536
04K,2014-09-01,0.0,3.0,14613,0.4238919694607803
04K,2014-10-01,0.0,3.0,14651,0.4009845332660867
04K,2014-11-01,0.0,4.0,14651,0.5270720379943681
04K,2014-12-01,0.0,4.0,14651,0.5497940570756106
04K,2015-01-01,0.0,1.0,6685,0.14958863126402394
04K,2015-02-01,0.0,2.0,14637,0.27534315842700186
04K,2015-03-01,0.0,1.0,6685,0.14958863126402394
04K,2015-04-01,0.0,3.0,14632,0.42656815440289503
04K,2015-05-01,0.0,1.0,6632,0.15078407720144751
04K,2015-06-01,0.0,3.0,14632,0.42656815440289503
04K,2015-07-01,0.0,1.0,6593,0.15167602002123465
04K,2015-08-01,0.0,3.0,14687,0.4269003474306581
04K,2015-09-01,0.0,2.0,11824,0.34284405672549767
04K,2015-10-01,0.0,4.0,26797,0.6114374251322371
04K,2015-11-01,0.0,3.0,20018,0.46392304247992844
04K,2015-12-01,0.0,8.0,20560,2.731416696492626
04K,2016-01-01,0.0,8.0,28975,2.5949971773264857
04K,2016-02-01,0.0,3.0,12011,0.5202319902798245
04K,2016-03-01,0.0,4.0,26964,0.6059370082563715
04K,2016-04-01,0.0,4.0,18861,0.6283906538495104
04K,2016-05-01,0.0,3.0,20618,0.4512546994808859
04K,2016-06-01,0.0,4.0,18297,0.6469324977368323
04K,2016-07-01,0.0,6.0,31919,0.9762867267336933
04K,2016-08-01,0.0,5.0,25056,0.9209964882476619
04K,2016-09-01,0.0,2.0,12048,0.3347553768415297
04K,2016-10-01,0.0,3.0,20807,0.4491578021259215
04K,2016-11-01,0.0,2.0,12033,0.3351846997780756
04K,2016-12-01,0.0,3.0,19280,0.495358752721826
04K,2017-01-01,0.0,2.0,5161,0.3875217981011432
